uf75-021,137250,"100,00",250068093,0
uf75-021,137250,"100,00",245590174,0
uf75-021,137250,"100,00",243096490,0
uf75-021,137250,"100,00",250003220,0
uf75-021,137250,"100,00",247747462,0
