uf75-021,137250,"100,00",246076282,0
uf75-021,137250,"100,00",251663136,0
uf75-021,137250,"100,00",247318627,0
uf75-021,137250,"100,00",240387192,0
uf75-021,137250,"100,00",243991574,0
