uf75-021,137250,"0,00",263663048,196787
uf75-021,137250,"0,00",246489279,196787
uf75-021,137250,"0,00",251341445,196787
uf75-021,137250,"0,00",247717682,196787
uf75-021,137250,"0,00",248411018,196787
